client_id,phone,observation_month,profession,estimated_income_usd,orange_money_account_age_months,historical_risk_score,paid_months_count,kit_is_suspended,payment_success_rate,failed_payment_count_12m,late_payment_count_12m,missed_payment_count_12m,days_since_last_payment,avg_payment_amount_usd,payment_amount_volatility,income_to_fee_ratio,profession_risk_score,default_next_90d
ACC-2026-0017,0849349470,2025-08,Vendeur de rue,327.61,33,0.24,1,0,1.0,0,0,0,0,19.89,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2025-09,Vendeur de rue,327.61,34,0.24,2,0,1.0,0,1,0,0,21.42,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2025-10,Vendeur de rue,327.61,35,0.24,3,0,1.0,0,1,0,0,20.61,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2025-11,Vendeur de rue,327.61,36,0.24,4,0,1.0,0,1,0,0,21.13,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2025-12,Vendeur de rue,327.61,37,0.24,5,0,1.0,0,1,0,0,19.35,4.8,16.381,0.62,1
ACC-2026-0017,0849349470,2026-01,Vendeur de rue,327.61,38,0.24,6,0,1.0,0,1,0,0,19.67,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2026-02,Vendeur de rue,327.61,39,0.24,7,0,1.0,0,1,0,0,21.52,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2026-03,Vendeur de rue,327.61,40,0.24,8,0,1.0,0,1,0,0,21.29,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2026-04,Vendeur de rue,327.61,41,0.24,9,0,1.0,0,1,0,0,19.1,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2026-05,Vendeur de rue,327.61,42,0.24,10,0,1.0,0,1,0,0,20.86,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2026-06,Vendeur de rue,327.61,43,0.24,10,0,0.909,1,1,0,30,20.41,4.8,16.381,0.62,0
ACC-2026-0017,0849349470,2026-07,Vendeur de rue,327.61,44,0.24,10,0,0.833,1,1,1,60,19.57,4.8,16.381,0.62,0
ACC-2026-0018,0846481437,2025-08,Agriculteur,384.4,23,0.148,5,0,1.0,0,0,0,0,9.79,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2025-09,Agriculteur,384.4,24,0.148,6,0,1.0,0,0,0,0,10.66,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2025-10,Agriculteur,384.4,25,0.148,7,0,1.0,0,0,0,0,10.59,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2025-11,Agriculteur,384.4,26,0.148,8,0,1.0,0,0,0,0,10.41,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2025-12,Agriculteur,384.4,27,0.148,9,0,1.0,0,0,0,0,9.84,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-01,Agriculteur,384.4,28,0.148,10,0,1.0,0,0,0,0,9.83,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-02,Agriculteur,384.4,29,0.148,11,0,1.0,0,0,0,0,10.4,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-03,Agriculteur,384.4,30,0.148,12,0,1.0,0,0,0,0,9.79,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-04,Agriculteur,384.4,31,0.148,13,0,1.0,0,0,0,0,10.71,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-05,Agriculteur,384.4,32,0.148,14,0,1.0,0,0,0,0,10.22,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-06,Agriculteur,384.4,33,0.148,15,0,1.0,0,0,0,0,9.39,1.48,38.44,0.46,0
ACC-2026-0018,0846481437,2026-07,Agriculteur,384.4,34,0.148,16,0,1.0,0,0,0,0,9.39,1.48,38.44,0.46,0
ACC-2026-0019,0847520395,2025-08,Commercant independant,269.26,70,0.176,2,0,1.0,0,0,0,0,20.5,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2025-09,Commercant independant,269.26,71,0.176,3,0,1.0,0,0,0,0,19.3,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2025-10,Commercant independant,269.26,72,0.176,4,0,1.0,0,0,0,0,19.16,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2025-11,Commercant independant,269.26,73,0.176,5,0,1.0,0,0,0,0,21.29,3.52,13.463,0.36,1
ACC-2026-0019,0847520395,2025-12,Commercant independant,269.26,74,0.176,6,0,1.0,0,0,0,0,21.5,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-01,Commercant independant,269.26,75,0.176,7,0,1.0,0,0,0,0,19.08,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-02,Commercant independant,269.26,76,0.176,8,0,1.0,0,1,0,0,19.47,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-03,Commercant independant,269.26,77,0.176,9,0,1.0,0,1,0,0,21.06,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-04,Commercant independant,269.26,78,0.176,10,0,1.0,0,1,0,0,19.15,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-05,Commercant independant,269.26,79,0.176,11,0,1.0,0,1,0,0,19.29,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-06,Commercant independant,269.26,80,0.176,12,0,1.0,0,1,0,0,20.96,3.52,13.463,0.36,0
ACC-2026-0019,0847520395,2026-07,Commercant independant,269.26,81,0.176,13,0,1.0,0,1,0,0,19.55,3.52,13.463,0.36,0
ACC-2026-0020,0841264762,2025-08,Enseignant,249.78,7,0.138,5,0,1.0,0,0,0,0,9.3,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2025-09,Enseignant,249.78,8,0.138,6,0,1.0,0,0,0,0,9.92,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2025-10,Enseignant,249.78,9,0.138,7,0,1.0,0,0,0,0,10.65,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2025-11,Enseignant,249.78,10,0.138,8,0,1.0,0,0,0,0,9.25,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2025-12,Enseignant,249.78,11,0.138,9,0,1.0,0,0,0,0,9.37,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-01,Enseignant,249.78,12,0.138,10,0,1.0,0,0,0,0,9.72,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-02,Enseignant,249.78,13,0.138,11,0,1.0,0,0,0,0,10.14,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-03,Enseignant,249.78,14,0.138,12,0,1.0,0,0,0,0,9.67,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-04,Enseignant,249.78,15,0.138,13,0,1.0,0,0,0,0,9.38,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-05,Enseignant,249.78,16,0.138,14,0,1.0,0,0,0,0,10.58,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-06,Enseignant,249.78,17,0.138,15,0,1.0,0,0,0,0,10.52,1.38,24.978,0.22,0
ACC-2026-0020,0841264762,2026-07,Enseignant,249.78,18,0.138,16,0,1.0,0,0,0,0,9.7,1.38,24.978,0.22,0
ACC-2026-0021,0848956894,2025-08,Fonctionnaire,401.68,13,0.119,2,0,1.0,0,0,0,0,30.42,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2025-09,Fonctionnaire,401.68,14,0.119,3,0,1.0,0,0,0,0,29.3,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2025-10,Fonctionnaire,401.68,15,0.119,4,0,1.0,0,0,0,0,31.06,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2025-11,Fonctionnaire,401.68,16,0.119,5,0,1.0,0,0,0,0,30.37,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2025-12,Fonctionnaire,401.68,17,0.119,6,0,1.0,0,0,0,0,28.12,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-01,Fonctionnaire,401.68,18,0.119,7,0,1.0,0,0,0,0,30.36,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-02,Fonctionnaire,401.68,19,0.119,8,0,1.0,0,0,0,0,31.53,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-03,Fonctionnaire,401.68,20,0.119,9,0,1.0,0,1,0,0,32.06,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-04,Fonctionnaire,401.68,21,0.119,10,0,1.0,0,1,0,0,30.97,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-05,Fonctionnaire,401.68,22,0.119,10,0,0.9,0,1,1,30,31.78,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-06,Fonctionnaire,401.68,23,0.119,11,0,0.909,0,1,1,0,30.64,3.58,13.389,0.18,0
ACC-2026-0021,0848956894,2026-07,Fonctionnaire,401.68,24,0.119,12,0,0.917,0,1,1,0,29.62,3.58,13.389,0.18,0
ACC-2026-0022,0846442241,2025-08,Agriculteur,277.65,11,0.152,5,0,1.0,0,1,0,0,7.46,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2025-09,Agriculteur,277.65,12,0.152,6,0,1.0,0,1,0,0,7.89,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2025-10,Agriculteur,277.65,13,0.152,7,0,1.0,0,1,0,0,7.5,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2025-11,Agriculteur,277.65,14,0.152,8,0,1.0,0,1,0,0,7.75,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2025-12,Agriculteur,277.65,15,0.152,9,0,1.0,0,2,0,0,7.62,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-01,Agriculteur,277.65,16,0.152,10,0,1.0,0,2,0,0,7.73,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-02,Agriculteur,277.65,17,0.152,11,0,1.0,0,2,0,0,7.53,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-03,Agriculteur,277.65,18,0.152,12,0,1.0,0,2,0,0,8.22,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-04,Agriculteur,277.65,19,0.152,13,0,1.0,0,2,0,0,7.92,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-05,Agriculteur,277.65,20,0.152,14,0,1.0,0,2,0,0,7.91,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-06,Agriculteur,277.65,21,0.152,15,0,1.0,0,2,0,0,7.88,1.22,34.706,0.46,0
ACC-2026-0022,0846442241,2026-07,Agriculteur,277.65,22,0.152,16,0,1.0,0,2,0,0,7.95,1.22,34.706,0.46,0
ACC-2026-0023,0848326807,2025-08,Vendeur de rue,273.56,68,0.262,3,0,1.0,0,0,0,0,7.64,2.1,34.195,0.62,1
ACC-2026-0023,0848326807,2025-09,Vendeur de rue,273.56,69,0.262,4,0,1.0,0,0,0,0,8.04,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2025-10,Vendeur de rue,273.56,70,0.262,5,0,1.0,0,0,0,0,8.59,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2025-11,Vendeur de rue,273.56,71,0.262,6,0,1.0,0,1,0,0,7.69,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2025-12,Vendeur de rue,273.56,72,0.262,7,0,1.0,0,1,0,0,7.46,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2026-01,Vendeur de rue,273.56,73,0.262,8,0,1.0,0,1,0,0,8.08,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2026-02,Vendeur de rue,273.56,74,0.262,9,0,1.0,0,1,0,0,8.18,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2026-03,Vendeur de rue,273.56,75,0.262,10,0,1.0,0,1,0,0,7.76,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2026-04,Vendeur de rue,273.56,76,0.262,11,0,1.0,0,1,0,0,8.38,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2026-05,Vendeur de rue,273.56,77,0.262,12,0,1.0,0,2,0,0,7.95,2.1,34.195,0.62,0
ACC-2026-0023,0848326807,2026-06,Vendeur de rue,273.56,78,0.262,13,0,1.0,0,2,0,0,8.19,2.1,34.195,0.62,1
ACC-2026-0023,0848326807,2026-07,Vendeur de rue,273.56,79,0.262,14,0,1.0,0,2,0,0,7.85,2.1,34.195,0.62,0
ACC-2026-0024,0841688246,2025-08,Commercant independant,449.63,25,0.179,5,0,1.0,0,0,0,0,13.95,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2025-09,Commercant independant,449.63,26,0.179,6,0,1.0,0,0,0,0,15.51,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2025-10,Commercant independant,449.63,27,0.179,7,0,1.0,0,0,0,0,14.85,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2025-11,Commercant independant,449.63,28,0.179,8,0,1.0,0,0,0,0,14.69,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2025-12,Commercant independant,449.63,29,0.179,9,0,1.0,0,0,0,0,15.23,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-01,Commercant independant,449.63,30,0.179,10,0,1.0,0,1,0,0,14.03,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-02,Commercant independant,449.63,31,0.179,11,0,1.0,0,1,0,0,15.38,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-03,Commercant independant,449.63,32,0.179,12,0,1.0,0,1,0,0,15.2,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-04,Commercant independant,449.63,33,0.179,13,0,1.0,0,1,0,0,15.48,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-05,Commercant independant,449.63,34,0.179,14,0,1.0,0,1,0,0,14.54,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-06,Commercant independant,449.63,35,0.179,15,0,1.0,0,1,0,0,15.41,2.68,29.975,0.36,0
ACC-2026-0024,0841688246,2026-07,Commercant independant,449.63,36,0.179,16,0,1.0,0,1,0,0,15.06,2.68,29.975,0.36,0
ACC-2026-0025,0847070468,2025-08,Fonctionnaire,307.69,44,0.032,2,0,1.0,0,0,0,0,19.35,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2025-09,Fonctionnaire,307.69,45,0.032,3,0,1.0,0,0,0,0,20.76,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2025-10,Fonctionnaire,307.69,46,0.032,4,0,1.0,0,0,0,0,20.38,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2025-11,Fonctionnaire,307.69,47,0.032,5,0,1.0,0,0,0,0,20.62,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2025-12,Fonctionnaire,307.69,48,0.032,6,0,1.0,0,0,0,0,18.54,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-01,Fonctionnaire,307.69,49,0.032,7,0,1.0,0,0,0,0,20.35,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-02,Fonctionnaire,307.69,50,0.032,8,0,1.0,0,0,0,0,19.17,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-03,Fonctionnaire,307.69,51,0.032,9,0,1.0,0,0,0,0,19.02,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-04,Fonctionnaire,307.69,52,0.032,10,0,1.0,0,0,0,0,20.86,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-05,Fonctionnaire,307.69,53,0.032,11,0,1.0,0,0,0,0,18.92,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-06,Fonctionnaire,307.69,54,0.032,12,0,1.0,0,0,0,0,18.57,0.63,15.384,0.18,0
ACC-2026-0025,0847070468,2026-07,Fonctionnaire,307.69,55,0.032,13,0,1.0,0,0,0,0,20.68,0.63,15.384,0.18,0
ACC-2026-0026,0842407191,2025-08,Agriculteur,505.15,35,0.272,2,0,1.0,0,0,0,0,18.69,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2025-09,Agriculteur,505.15,36,0.272,3,0,1.0,0,0,0,0,21.38,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2025-10,Agriculteur,505.15,37,0.272,4,0,1.0,0,0,0,0,19.64,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2025-11,Agriculteur,505.15,38,0.272,5,0,1.0,0,0,0,0,18.72,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2025-12,Agriculteur,505.15,39,0.272,6,0,1.0,0,0,0,0,18.52,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-01,Agriculteur,505.15,40,0.272,7,0,1.0,0,0,0,0,20.83,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-02,Agriculteur,505.15,41,0.272,8,0,1.0,0,0,0,0,18.46,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-03,Agriculteur,505.15,42,0.272,9,0,1.0,0,0,0,0,20.35,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-04,Agriculteur,505.15,43,0.272,10,0,1.0,0,0,0,0,18.79,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-05,Agriculteur,505.15,44,0.272,11,0,1.0,0,0,0,0,18.6,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-06,Agriculteur,505.15,45,0.272,12,0,1.0,0,0,0,0,20.42,5.44,25.258,0.46,0
ACC-2026-0026,0842407191,2026-07,Agriculteur,505.15,46,0.272,13,0,1.0,0,0,0,0,18.41,5.44,25.258,0.46,0
ACC-2026-0027,0844142605,2025-08,Chauffeur,518.7,9,0.196,5,0,1.0,0,0,0,0,24.56,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2025-09,Chauffeur,518.7,10,0.196,6,0,1.0,0,0,0,0,24.01,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2025-10,Chauffeur,518.7,11,0.196,7,0,1.0,0,0,0,0,25.93,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2025-11,Chauffeur,518.7,12,0.196,8,0,1.0,0,0,0,0,24.33,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2025-12,Chauffeur,518.7,13,0.196,9,0,1.0,0,0,0,0,23.7,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2026-01,Chauffeur,518.7,14,0.196,10,0,1.0,0,0,0,0,25.53,4.9,20.748,0.42,1
ACC-2026-0027,0844142605,2026-02,Chauffeur,518.7,15,0.196,11,0,1.0,0,0,0,0,24.83,4.9,20.748,0.42,1
ACC-2026-0027,0844142605,2026-03,Chauffeur,518.7,16,0.196,12,0,1.0,0,0,0,0,23.17,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2026-04,Chauffeur,518.7,17,0.196,13,0,1.0,0,0,0,0,25.17,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2026-05,Chauffeur,518.7,18,0.196,14,0,1.0,0,0,0,0,24.43,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2026-06,Chauffeur,518.7,19,0.196,15,0,1.0,0,0,0,0,23.5,4.9,20.748,0.42,0
ACC-2026-0027,0844142605,2026-07,Chauffeur,518.7,20,0.196,16,0,1.0,0,0,0,0,26.58,4.9,20.748,0.42,0
ACC-2026-0028,0849324908,2025-08,Agriculteur,428.47,48,0.17,1,0,1.0,0,0,0,0,23.32,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2025-09,Agriculteur,428.47,49,0.17,2,0,1.0,0,0,0,0,24.28,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2025-10,Agriculteur,428.47,50,0.17,3,0,1.0,0,0,0,0,25.41,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2025-11,Agriculteur,428.47,51,0.17,4,0,1.0,0,0,0,0,23.17,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2025-12,Agriculteur,428.47,52,0.17,5,0,1.0,0,0,0,0,24.1,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-01,Agriculteur,428.47,53,0.17,5,0,0.833,1,0,0,30,25.55,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-02,Agriculteur,428.47,54,0.17,6,0,0.857,1,0,0,0,26.81,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-03,Agriculteur,428.47,55,0.17,7,0,0.875,1,0,0,0,23.14,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-04,Agriculteur,428.47,56,0.17,8,0,0.889,1,0,0,0,24.53,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-05,Agriculteur,428.47,57,0.17,9,0,0.9,1,0,0,0,26.8,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-06,Agriculteur,428.47,58,0.17,10,0,0.909,1,0,0,0,25.12,4.24,17.139,0.46,0
ACC-2026-0028,0849324908,2026-07,Agriculteur,428.47,59,0.17,11,0,0.917,1,0,0,0,23.45,4.24,17.139,0.46,0
ACC-2026-0029,0847492570,2025-08,Vendeur de rue,377.22,58,0.358,3,0,1.0,0,0,0,0,10.8,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2025-09,Vendeur de rue,377.22,59,0.358,3,0,0.5,0,0,1,30,9.48,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2025-10,Vendeur de rue,377.22,60,0.358,4,0,0.667,0,0,1,0,10.75,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2025-11,Vendeur de rue,377.22,61,0.358,5,0,0.75,0,0,1,0,10.08,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2025-12,Vendeur de rue,377.22,62,0.358,5,0,0.6,1,0,1,30,10.34,3.58,37.722,0.62,1
ACC-2026-0029,0847492570,2026-01,Vendeur de rue,377.22,63,0.358,6,0,0.667,1,0,1,0,9.56,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2026-02,Vendeur de rue,377.22,64,0.358,7,0,0.714,1,0,1,0,9.99,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2026-03,Vendeur de rue,377.22,65,0.358,8,0,0.75,1,0,1,0,10.77,3.58,37.722,0.62,0
ACC-2026-0029,0847492570,2026-04,Vendeur de rue,377.22,66,0.358,8,1,0.667,1,0,2,30,10.35,3.58,37.722,0.62,1
ACC-2026-0029,0847492570,2026-05,Vendeur de rue,377.22,67,0.358,9,0,0.7,1,0,2,0,9.4,5.98,37.722,0.62,1
ACC-2026-0029,0847492570,2026-06,Vendeur de rue,377.22,68,0.358,10,1,0.727,1,0,2,0,9.41,4.78,37.722,0.62,0
ACC-2026-0029,0847492570,2026-07,Vendeur de rue,377.22,69,0.358,11,0,0.75,1,0,2,0,9.41,5.98,37.722,0.62,0
ACC-2026-0030,0843083077,2025-08,Commercant independant,435.38,39,0.108,2,0,1.0,0,0,0,0,10.71,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2025-09,Commercant independant,435.38,40,0.108,3,0,1.0,0,0,0,0,10.22,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2025-10,Commercant independant,435.38,41,0.108,4,0,1.0,0,0,0,0,10.05,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2025-11,Commercant independant,435.38,42,0.108,5,0,1.0,0,0,0,0,9.45,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2025-12,Commercant independant,435.38,43,0.108,6,0,1.0,0,0,0,0,10.55,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-01,Commercant independant,435.38,44,0.108,7,0,1.0,0,1,0,0,9.27,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-02,Commercant independant,435.38,45,0.108,8,0,1.0,0,1,0,0,10.43,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-03,Commercant independant,435.38,46,0.108,9,0,1.0,0,1,0,0,10.2,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-04,Commercant independant,435.38,47,0.108,10,0,1.0,0,1,0,0,10.49,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-05,Commercant independant,435.38,48,0.108,11,0,1.0,0,1,0,0,9.3,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-06,Commercant independant,435.38,49,0.108,12,0,1.0,0,1,0,0,10.17,1.08,43.538,0.36,0
ACC-2026-0030,0843083077,2026-07,Commercant independant,435.38,50,0.108,13,0,1.0,0,1,0,0,10.58,1.08,43.538,0.36,0
ACC-2026-0031,0847216632,2025-08,Commercant independant,386.08,16,0.154,2,0,1.0,0,0,0,0,14.5,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2025-09,Commercant independant,386.08,17,0.154,3,0,1.0,0,0,0,0,15.88,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2025-10,Commercant independant,386.08,18,0.154,4,0,1.0,0,0,0,0,14.55,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2025-11,Commercant independant,386.08,19,0.154,5,0,1.0,0,0,0,0,15.0,2.31,25.739,0.36,1
ACC-2026-0031,0847216632,2025-12,Commercant independant,386.08,20,0.154,6,0,1.0,0,0,0,0,15.01,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-01,Commercant independant,386.08,21,0.154,7,0,1.0,0,0,0,0,13.92,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-02,Commercant independant,386.08,22,0.154,8,0,1.0,0,0,0,0,14.93,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-03,Commercant independant,386.08,23,0.154,9,0,1.0,0,0,0,0,15.92,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-04,Commercant independant,386.08,24,0.154,10,0,1.0,0,0,0,0,14.76,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-05,Commercant independant,386.08,25,0.154,11,0,1.0,0,0,0,0,13.98,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-06,Commercant independant,386.08,26,0.154,12,0,1.0,0,0,0,0,16.17,2.31,25.739,0.36,0
ACC-2026-0031,0847216632,2026-07,Commercant independant,386.08,27,0.154,13,0,1.0,0,0,0,0,14.75,2.31,25.739,0.36,0
ACC-2026-0032,0847133857,2025-08,Agriculteur,349.53,26,0.208,4,0,0.0,0,0,1,365,23.16,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2025-09,Agriculteur,349.53,27,0.208,5,0,0.5,0,0,1,0,23.6,5.21,13.981,0.46,1
ACC-2026-0032,0847133857,2025-10,Agriculteur,349.53,28,0.208,6,0,0.667,0,0,1,0,24.27,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2025-11,Agriculteur,349.53,29,0.208,7,0,0.75,0,0,1,0,25.37,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2025-12,Agriculteur,349.53,30,0.208,8,0,0.8,0,0,1,0,25.25,5.21,13.981,0.46,1
ACC-2026-0032,0847133857,2026-01,Agriculteur,349.53,31,0.208,9,0,0.833,0,0,1,0,23.44,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2026-02,Agriculteur,349.53,32,0.208,10,0,0.857,0,0,1,0,26.49,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2026-03,Agriculteur,349.53,33,0.208,11,0,0.875,0,0,1,0,25.62,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2026-04,Agriculteur,349.53,34,0.208,12,0,0.889,0,0,1,0,23.21,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2026-05,Agriculteur,349.53,35,0.208,13,0,0.9,0,0,1,0,26.1,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2026-06,Agriculteur,349.53,36,0.208,14,0,0.909,0,0,1,0,25.29,5.21,13.981,0.46,0
ACC-2026-0032,0847133857,2026-07,Agriculteur,349.53,37,0.208,15,0,0.917,0,0,1,0,24.68,5.21,13.981,0.46,0
ACC-2026-0033,0849419134,2025-08,Agriculteur,461.94,8,0.149,2,0,1.0,0,0,0,0,32.39,4.47,15.398,0.46,0
